URL,Endereço,Tipo/Área,Características,Preço,Metragem,Quartos,Creci
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-307-1236329,"SQS 307, ASA SUL, BRASILIA",,"SQS 307 , 4 QUARTOS, VAZADO, 1 VAGA",R$ 1.780.000,156 m²,4 Quartos,4883
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-215-bloco-i-1200665,"SQS 215 Bloco I, ASA SUL, BRASILIA",,,R$ 2.100.000,161 m²,3 Quartos,25937
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1167074,"SCES Trecho 4, ASA SUL, BRASILIA",,OPORTUNIDADE NO BRISAS DO LAGO - 1 QUARTO REFORMADO NO SETOR DE CLUBES SUL,R$ 780.000,40 m²,1 Quarto,17954
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-l-1139979,"SQS 410 Bloco L, ASA SUL, BRASILIA",,,R$ 819.000,90 m²,3 Quartos,29447
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-bloco-q-1153836,"SQS 415 Bloco Q, ASA SUL, BRASILIA",,"2 QTOS, REFORMADO, ARMÁRIOS, VISTA LIVRE, VAZADO, AR CONDICIONADO, PORTARIA 24HS",R$ 650.000,44 m²,2 Quartos,31.031
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-210-bloco-a-1232586,"SQS 210 Bloco A, ASA SUL, BRASILIA",,SQS 210 - APARTAMENTO 130M2 - 3 QTS - 1VG - REFORMADO - AC FINANCIAMENTO,R$ 1.980.000,130 m²,3 Quartos,22384
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-114-bloco-a-1233904,"SQS 114 Bloco A, ASA SUL, BRASILIA",,"APTO COM 246M² DE ÁREA ÚTIL, NASCENTE, SQS 114, BLOCO A",R$ 3.300.000,245 m²,5 Quartos,20221
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-215-bloco-h-1143182,"SQS 215 Bloco H, ASA SUL, BRASILIA",,"SQS 215 MAGNÍFICO APARTAMENTO, ANDAR ALTO E PRECO IMBATÍVEL",R$ 1.520.000,119 m²,3 Quartos,25937
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-2-967045,"SHS Quadra 2, ASA SUL, BRASILIA",,", EDIFÍCIO BONAPARTE",R$ 430.000,50 m²,1 Quarto,6041
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-106-bloco-j-1155258,"SQS 106 Bloco J, ASA SUL, BRASILIA",,SQS 106 BLOCO J - ASA SUL - BRASÍLIA-DF,R$ 3.200.000,264 m²,4 Quartos,3133
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-crs-504-1088452,"CRS 504, ASA SUL, BRASILIA",,,R$ 370.000,46 m²,1 Quarto,31958
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-828233,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO 52M2 NASCENTE VISTA PA,R$ 990.000,52 m²,1 Quarto,27000
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-211-bloco-b-1164456,"SQS 211 Bloco B, ASA SUL, BRASILIA",,"APARTAMENTO 3 QUARTOS, 1 SUÍTE, DCE COMPLETA, 1 VAGA DE GARAGEM NA SQS 211 - ASA SUL",R$ 2.050.000,126 m²,3 Quartos,20346-J-DF
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-208-bloco-j-1180106,"SQS 208 Bloco J, ASA SUL, BRASILIA",,"APARTAMENTO 3 QUARTOS COM SUÍTE — SQS 208, ASA SUL",R$ 1.500.000,109 m²,3 Quartos,17097
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-407-bloco-p-1231623,"SQS 407 Bloco P, ASA SUL, BRASILIA",,"APARTAMENTO À VENDA NA 407 SUL, VAZADO, 3 QUARTOS, VISTA LIVRE",R$ 810.000,78 m²,3 Quartos,22905
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-1207805,"SQS 109, ASA SUL, BRASILIA",,SQS 109-CANTO-VISTA LIVRE-NASCENTE-ARMARIOS-01 VAGA,R$ 2.590.000,175 m²,4 Quartos,22283
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-1182730,"SQS 304, ASA SUL, BRASILIA",,NASCENTE - EXCELENTE LOCALIZAÇÃO DESOCUPADO - MEIO DE QUADRA - NASCENTE,R$ 1.595.000,140 m²,3 Quartos,9692
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-02-bloco-j-1179032,"SHS Quadra 02 Bloco J, ASA SUL, BRASILIA",,,R$ 455.000,45 m²,1 Quarto,28518
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-e-1161579,"SQS 410 Bloco E, ASA SUL, BRASILIA",,SQS 410 | APARTAMENTO VAZADO EM ANDAR BAIXO COM 3 QUARTOS - ACEITA FINANCIAMENTO - ASA SUL,R$ 790.000,82 m²,3 Quartos,CJ1704
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-976001,"SQS 109, ASA SUL, BRASILIA",,,R$ 2.200.000,148 m²,4 Quartos,26699
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-303-bloco-h-1216321,"SQS 303 Bloco H, ASA SUL, BRASILIA",,APARTAMENTO 03 QUARTOS 303 SUL,R$ 1.550.000,110 m²,3 Quartos,23750
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-02-bloco-j-1228172,"SHS Quadra 02 Bloco J, ASA SUL, BRASILIA",,"APARTAMENTO 1 QUARTO, 49M² SÓ R$ 450.000,00 ASA SUL DUAS VARANDAS, MOBILIADO, ÁGUAS E INTERNET INCLUSOS NO CONDOMÍNIO, ESTRUTURA HOTELEIRA, SAUNA.",R$ 450.000,49 m²,1 Quarto,30985
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-114-1237995,"SQS 114, ASA SUL, BRASILIA",,IMOBILIÁRIA ASA SUL -APARTAMENTO ASA SUL À VENDA,R$ 2.800.000,157 m²,3 Quartos,21418
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-311-bloco-f-1130272,"SQS 311 Bloco F, ASA SUL, BRASILIA",,,R$ 4.200.000,281 m²,5 Quartos,18216
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-l-1187654,"SQS 410 Bloco L, ASA SUL, BRASILIA",,EXCELENTE OPORTUNIDADE,R$ 850.000,55 m²,2 Quartos,14513
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-203-1235711,"SQS 203, ASA SUL, BRASILIA",,"APARTAMENTO À VENDA NA ASA SUL, 74M²,...",R$ 1.100.000,74 m²,2 Quartos,25364
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-410-998282,"SQS 410, ASA SUL, BRASILIA",,EXCLUSIVO!! APTO 2 QUARTOS / AC FINANC E FGTS,R$ 500.000,57 m²,2 Quartos,9451
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-114-453611,"SQS 114, ASA SUL, BRASILIA",,O APARTAMENTO TEM VISTA LIVRE. O PAISAGISMO DA QUADRA É DE BURLE MARX. A MUDANÇA É CERTA.,R$ 2.190.000,157 m²,3 Quartos,22784
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-bloco-d-869427,"SQS 207 Bloco D, ASA SUL, BRASILIA",,SQS 207 - 168M² 3 SUITES,R$ 2.400.000,168 m²,3 Quartos,25853
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-313-1193011,"SQS 313, ASA SUL, BRASILIA",,,R$ 3.190.000,210 m²,4 Quartos,26049
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1099662,"SCES Trecho 4, ASA SUL, BRASILIA",,VISTA PRIVILEGIADA NO MELHOR CONDOMÍNIO BEIRA LAGO DE BRASILIA - MOBILIADO,R$ 1.350.000,63 m²,1 Quarto,22325
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-979343,"SCES Trecho 4, ASA SUL, BRASILIA",,VENDA APARTAMENTO 1 QUARTO ASA SUL BRASÍLIA,R$ 750.000,48 m²,1 Quarto,13036
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-413-1214946,"SQS 413, ASA SUL, BRASILIA",,"VAZADO, VISTA LIVRE, ARES CONDICIONADOS, ESQUADRIAS NOVAS DE ALUMINIO, LINDA REFORMA. ÓTIMO PREÇO",R$ 790.000,65 m²,3 Quartos,18710
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-316-1210537,"SQS 316, ASA SUL, BRASILIA",,,R$ 2.100.000,157 m²,3 Quartos,31958
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-404-1202747,"SQS 404, ASA SUL, BRASILIA",,"APARTAMENTO À VENDA, 52 M² POR R$ 770.000,00 - ASA SUL - BRASÍLIA/DF",R$ 770.000,52 m²,1 Quarto,16359
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-306-bloco-k-1203693,"SQS 306 Bloco K, ASA SUL, BRASILIA",,APARTAMENTO DE 3 QUARTOS SENDO 1 SUÍTE NA ASA SUL,R$ 1.500.000,154 m²,3 Quartos,23017
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-413-bloco-i-1140890,"SQS 413 Bloco I, ASA SUL, BRASILIA",,,R$ 900.000,89 m²,3 Quartos,5377
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-216-bloco-e-1193646,"SQS 216 Bloco E, ASA SUL, BRASILIA",,,R$ 2.200.000,162 m²,3 Quartos,12945
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-211-bloco-e-1189335,"SQS 211 Bloco E, ASA SUL, BRASILIA",,,R$ 1.650.000,120 m²,4 Quartos,25194 J
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-116-1043568,"SQS 116, ASA SUL, BRASILIA",,,R$ 1.500.000,115 m²,3 Quartos,21101
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-402-bloco-e-865646,"SQS 402 Bloco E, ASA SUL, BRASILIA",,"APARTAMENTO 2QTS, NASCENTE NA SQS 402 - ASA SUL",R$ 750.000,63 m²,2 Quartos,25158
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-1235543,"SQS 410, ASA SUL, BRASILIA",,IMOBILIÁRIA ASA SUL -APARTAMENTO ASA SUL À VENDA,R$ 780.000,86 m²,3 Quartos,21418
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-385207,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO (ALA TUCANO),R$ 700.000,48 m²,1 Quarto,14164
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-bloco-i-1182132,"SQS 204 Bloco I, ASA SUL, BRASILIA",,,R$ 1.300.000,84 m²,3 Quartos,10624
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-crs-504-1119914,"CRS 504, ASA SUL, BRASILIA",,CRS 504 43M2 PRIV GUSTAVO 9 99748667,R$ 345.000,43 m²,1 Quarto,10075
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-104-1215342,"SQS 104, ASA SUL, BRASILIA",,EXCELENTE OPORTUNIDADE,R$ 2.800.000,235 m²,5 Quartos,29394
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-407-1210644,"SQS 407, ASA SUL, BRASILIA",,,R$ 999.000,76 m²,3 Quartos,22828
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-103-1173560,"SQS 103, ASA SUL, BRASILIA",,"NASCENTE! PLANTA GRANDE! APARTAMENTO AMPLO, BEM ILUMINADO, MEIO DA QUADRA, NASCENTE, BEM LOCALIZADO",R$ 1.890.000,143 m²,3 Quartos,13880
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-02-bloco-j-1195868,"SHS Quadra 02 Bloco J, ASA SUL, BRASILIA",,VENDA APARTAMENTO 1 QUARTO ASA SUL BRASÍLIA,R$ 460.000,53 m²,1 Quarto,23649
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-1208350,"SQS 304, ASA SUL, BRASILIA",,SQS 304 - NASCENTE - VISTA LIVRE - MEIO DE QUADRA - ANDAR ALTO - FINANCIÁVEL,R$ 1.599.000,148 m²,3 Quartos,10075
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-1130388,"SQS 207, ASA SUL, BRASILIA",,"EXCLUSIVO! LOCALIZAÇÃO PRIVILEGIADA – CONFORTO, SOFISTICAÇÃO E SEGURANÇA",R$ 2.250.000,164 m²,3 Quartos,9451
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-413-bloco-d-1198281,"SQS 413 Bloco D, ASA SUL, BRASILIA",,APARTAMENTO 2 QUARTOS NA ASA SUL SQS 413,R$ 590.000,65 m²,2 Quartos,9844
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-316-1226280,"SQS 316, ASA SUL, BRASILIA",,NASCENTE E VAZADO! PERFEITO PARA REFORMAR! 99684-6464.,R$ 1.950.000,157 m²,3 Quartos,4883
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1183041,"SCES Trecho 4, ASA SUL, BRASILIA",,,R$ 1.350.000,63 m²,1 Quarto,27235
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-1212174,"SQS 403, ASA SUL, BRASILIA",,DESOCUPADO ASA SUL - SQS 403 3 QUARTOS 2 BANHEIROS VAZADO VISTA LIVRE,R$ 750.000,82 m²,3 Quartos,26118
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-314-1204254,"SQS 314, ASA SUL, BRASILIA",,APARTAMENTO 3 QUARTOS / 99972-6002,R$ 2.150.000,153 m²,3 Quartos,12180
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sces-trecho-4-1177729,"SCES Trecho 4, ASA SUL, BRASILIA",,RESERVA ORLA,R$ 3.500.000,120 m²,3 Quartos,11091
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-893447,"SQS 109, ASA SUL, BRASILIA",,"REFORMADÍSSIMO, VISTA LIVRE PERMANENTE OPORTUNIDADE, ALTO PADRÃO",R$ 2.200.000,154 m²,4 Quartos,10491
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-1206985,"SQS 304, ASA SUL, BRASILIA",,"APARTAMENTO 3 QUARTOS PARA VENDA ASA SUL, BRASÍLIA",R$ 1.580.000,135 m²,3 Quartos,24097
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-402-1235873,"SQS 402, ASA SUL, BRASILIA",,EM BREVE NOVAS FOTOS DESOCUPADO - MEIO DE QUADRA - VISTA LIVRE - NASCENTE,R$ 1.230.000,104 m²,3 Quartos,9692
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-412-1240670,"SQS 412, ASA SUL, BRASILIA",,APARTAMENTO REFORMADO,R$ 585.000,56 m²,2 Quartos,6983
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-414-bloco-e-1194952,"SQS 414 Bloco E, ASA SUL, BRASILIA",,APARTAMENTO SUPER BEM LOCALIZADO ASA SUL,R$ 690.000,76 m²,3 Quartos,9422
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-405-1173013,"SQS 405, ASA SUL, BRASILIA",,"SQS 405, APARTAMENTO COM 1 QUARTO, ASA SUL - BRASÍLIA",R$ 385.000,39 m²,1 Quarto,21696
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-412-bloco-h-1220971,"SQS 412 Bloco H, ASA SUL, BRASILIA",,APARTAMENTO JK 55M² NA ASA SUL ? 2 QUARTOS EXCELENTE LOCALIZAÇÃO COM EXCLUSSIVIDADE,R$ 525.000,55 m²,2 Quartos,23317
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-416-bloco-s-1236907,"SQS 416 Bloco S, ASA SUL, BRASILIA",,"IMÓVEL COM ESCRITURA, ACEITA FINANCIAMENTO E FGTS!",R$ 900.000,124 m²,2 Quartos,22309
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-bloco-q-1164559,"SQS 403 Bloco Q, ASA SUL, BRASILIA",,SQS 403 BL. Q - 03 QTS - VAZADO LOCALIZAÇÃO PRIVILEGIADA,R$ 790.000,77 m²,3 Quartos,11623
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-402-bloco-a-989284,"SQS 402 Bloco A, ASA SUL, BRASILIA",,EXCELENTE APARTAMENTO COM LOCALIZAÇÃO PRIVILEGIADA DISPONÍVEL PARA VENDA,R$ 700.000,70 m²,2 Quartos,27477
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-206-bloco-d-1187190,"SQS 206 Bloco D, ASA SUL, BRASILIA",,,R$ 1.635.000,124 m²,3 Quartos,25937
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-106-bloco-c-1219225,"SQS 106 Bloco C, ASA SUL, BRASILIA",,"APARTAMENTO NA SQS 106, VAZADO, 3 QUARTOS, ARMÁRIOS, LOCALIZAÇÃO PRIVILEGIADA",R$ 1.380.000,150 m²,3 Quartos,24152
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-306-1219753,"SQS 306, ASA SUL, BRASILIA",,APARTAMENTO COM REFORMA COMPLETA ASSINADA PELO NEY LIMA APARTAMENTO REFORMADO COM PROJETO DO NEY LIMA E ACABAMENTOS DA MAIS ALTA QUALIDADE!,R$ 2.100.000,136 m²,2 Quartos,10998
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-bloco-a-1228045,"SQS 109 Bloco A, ASA SUL, BRASILIA",,SQS 109 | 4 QUARTOS | 1 SUITE | ANDAR ALTO | LOCALIZAÇÃO PREVILEGIADA,R$ 2.590.000,175 m²,4 Quartos,25347
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-404-bloco-k-1240576,"SQS 404 Bloco K, ASA SUL, BRASILIA",,,R$ 800.000,77 m²,3 Quartos,9422
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-116-bloco-j-1212892,"SQS 116 Bloco J, ASA SUL, BRASILIA",,,R$ 805.000,66 m²,2 Quartos,14377
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-860244,"SCES Trecho 4, ASA SUL, BRASILIA",,"BRISAS DO LAGO , BRISAS DO LAGO",R$ 1.300.000,64 m²,1 Quarto,22983
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-409-bloco-p-1211743,"SQS 409 Bloco P, ASA SUL, BRASILIA",,"SQS 409 - SEGUNDO ANDAR - - NASCENTE, - VISTA LIVRE, - ANDAR BAIXO, - VAZADO - ARMÁRIOS PLANEJADOS",R$ 870.000,90 m²,3 Quartos,24825
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-212-1238128,"SQS 212, ASA SUL, BRASILIA",,,R$ 600.000,56 m²,1 Quarto,305
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-208-1201815,"SQS 208, ASA SUL, BRASILIA",,"RARIDADE, AR CONDICIONADO, REFORMADO.",R$ 2.650.000,196 m²,4 Quartos,25280
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-207-1184122,"SQS 207, ASA SUL, BRASILIA",,,R$ 3.500.000,254 m²,4 Quartos,3627
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-413-bloco-o-1226252,"SQS 413 Bloco O, ASA SUL, BRASILIA",,SQS 413 BLOCO O ASA SUL - APARTAMENTO DE 1 QUARTO,R$ 495.000,49 m²,1 Quarto,3133
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-818297,"SCES Trecho 4, ASA SUL, BRASILIA",,EXCELENTE OPORTUNIDADE NA BEIRA DO LAGO (LAKE VIEW RESORT)!,R$ 599.900,42 m²,1 Quarto,11670
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-shigs-714-bloco-q-1068426,"SHIGS 714 Bloco Q, ASA SUL, BRASILIA",,HIGS 714,R$ 1.170.000,128 m²,3 Quartos,1658
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-109-1231702,"SQS 109, ASA SUL, BRASILIA",,IMOBILIÁRIA ASA SUL -APARTAMENTO ASA SUL À VENDA,R$ 1.770.000,157 m²,3 Quartos,21418
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-crs-516-bloco-c-1182569,"CRS 516 Bloco C, ASA SUL, BRASILIA",,"CRS 516, EXCELENTE KIT DE 1 QUARTO REFORMADO - R$ 315.000,00 ASA SUL - DF",R$ 320.000,34 m²,1 Quarto,3545
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-411-bloco-s-1238711,"SQS 411 Bloco S, ASA SUL, BRASILIA",,,R$ 850.000,80 m²,3 Quartos,23292
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-108-1235540,"SQS 108, ASA SUL, BRASILIA",,APARTAMENTO DE CANTO NA SQS 108 - ASA SUL | NASCENTE E 90M²,R$ 1.100.000,92 m²,2 Quartos,21418
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1221129,"SCES Trecho 4, ASA SUL, BRASILIA",,"NASCENTE | REFORMADO | VISTA LAGO, BRISAS DO LAGO NASCENTE | MOBILIADO | VISTA LAGO",R$ 850.000,48 m²,1 Quarto,22075
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-210-bloco-b-1194348,"SQS 210 Bloco B, ASA SUL, BRASILIA",,,R$ 940.000,76 m²,2 Quartos,26606
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-310-1186690,"SQS 310, ASA SUL, BRASILIA",,"O DECK, O PÔR DO SOL E A PISCINA. O RESTO É COADJUVANTE.",R$ 8.590.000,447 m²,4 Quartos,22784
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1237029,"SQS 204, ASA SUL, BRASILIA",,,R$ 1.600.000,120 m²,3 Quartos,25937
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1236598,"SQS 204, ASA SUL, BRASILIA",,NASCENTE - VISTA LIVRE EXCELENTE LOCALIZAÇÃO - ACEITA PROPOSTA,R$ 1.570.000,120 m²,3 Quartos,9692
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-208-1233750,"SQS 208, ASA SUL, BRASILIA",,APARTAMENTO COM VISTA LIVRE,R$ 2.650.000,196 m²,4 Quartos,6983
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-410-bloco-l-1148277,"SQS 410 Bloco L, ASA SUL, BRASILIA",,"SQS 410- APARTAMENTO VAZADO, COM DOIS QUARTOS, DOIS BANHEIROS, ASA SUL.",R$ 820.000,54 m²,3 Quartos,21696
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1185315,"SCES Trecho 4, ASA SUL, BRASILIA",,,R$ 850.000,40 m²,1 Quarto,22309
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-102-bloco-k-1237181,"SQS 102 Bloco K, ASA SUL, BRASILIA",,"VAZADO, VISTA LIVRE, MELHOR VAGA",R$ 1.790.000,155 m²,3 Quartos,27842
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-862830,"SCES Trecho 4, ASA SUL, BRASILIA",,OPORTUNIDADE LAKE VIEW RESORT CAMAROTE NASCENTE VISTA LIVRE PÉ DIREITO DUPLO NO CONDOMÍNIO BEIRA LAG,R$ 1.790.000,99 m²,1 Quarto,11670
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-sgas-910-1139088,"SGAS 910, ASA SUL, BRASILIA",,SGAS 910 BLOCO G - MIX PARK SUL,R$ 315.000,27 m²,1 Quarto,19812
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-310-1234354,"SQS 310, ASA SUL, BRASILIA",,APARTAMENTO ORIGINAL,R$ 800.000,54 m²,2 Quartos,6983
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-753279,"SCES Trecho 4, ASA SUL, BRASILIA",,"FLAT MOBILIADO DE 41M² PARA VENDA NO ED. LAKE VIEW RESORT À R$685.000,00",R$ 685.000,41 m²,1 Quarto,21229
